dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,0,7,1.0,20,True,7.977645397186279,92_5_37_18_7_6_5_11_5_8_8_9_28_12_5_4_6_5_13_6,1.79_0.11_0.71_0.35_0.14_0.12_0.10_0.22_0.10_0.16_0.16_0.18_0.55_0.24_0.10_0.08_0.12_0.10_0.25_0.13
0000_wikipedia_tokenized.json,1,7,1.0,20,True,16.164459705352783,552_7_4_7_11_5_12_8_6_6_11_6_11_12_6_6_45_5_8_7,10.11_0.14_0.08_0.15_0.23_0.11_0.25_0.16_0.12_0.12_0.22_0.12_0.23_0.24_0.12_0.13_0.90_0.10_0.17_0.15
0000_wikipedia_tokenized.json,2,7,1.0,20,True,37.064021587371826,1550_8_5_9_114_12_8_17_6_7_6_7_5_20_6_20_21_6_6_8,29.04_0.16_0.10_0.18_2.29_0.24_0.16_0.35_0.12_0.14_0.12_0.15_0.10_0.40_0.12_0.39_0.40_0.11_0.11_0.15
0000_wikipedia_tokenized.json,3,7,1.0,20,True,17.443740129470825,629_6_12_7_5_16_5_10_7_14_11_17_11_5_56_7_7_5_6_10,11.31_0.12_0.24_0.13_0.10_0.29_0.09_0.19_0.13_0.26_0.21_0.32_0.21_0.10_1.04_0.13_0.13_0.10_0.12_0.19
0000_wikipedia_tokenized.json,4,7,1.0,20,True,15.169507026672363,556_13_7_8_8_13_5_11_10_12_15_8_13_8_7_7_12_8_5_9,9.79_0.24_0.13_0.15_0.15_0.24_0.10_0.21_0.19_0.22_0.28_0.15_0.25_0.15_0.13_0.13_0.23_0.15_0.10_0.17
0000_wikipedia_tokenized.json,5,7,1.0,20,True,9.949842929840088,195_13_5_47_3_9_4_11_12_37_5_14_6_19_7_16_8_8_5_9,3.41_0.24_0.09_0.87_0.06_0.17_0.08_0.20_0.23_0.69_0.10_0.26_0.12_0.36_0.13_0.30_0.15_0.15_0.10_0.18
0000_wikipedia_tokenized.json,6,7,1.0,20,True,17.80867624282837,692_7_17_5_5_10_9_17_9_5_8_11_5_8_6_31_5_6_8_6,12.41_0.13_0.31_0.09_0.09_0.18_0.17_0.32_0.17_0.10_0.16_0.21_0.09_0.15_0.11_0.58_0.10_0.12_0.15_0.11
0000_wikipedia_tokenized.json,7,7,1.0,20,True,8.903684616088867,147_4_8_23_14_7_9_7_10_10_6_10_10_6_12_6_15_6_8_60,2.56_0.08_0.15_0.42_0.26_0.13_0.17_0.13_0.19_0.20_0.12_0.19_0.19_0.11_0.23_0.11_0.27_0.12_0.15_1.12
0000_wikipedia_tokenized.json,8,7,1.0,20,True,12.899052619934082,371_5_30_7_5_8_6_6_5_60_8_6_10_4_9_8_6_34_10_8,6.51_0.09_0.55_0.13_0.09_0.15_0.11_0.11_0.10_1.10_0.15_0.12_0.19_0.08_0.17_0.16_0.11_0.62_0.20_0.15
0001_wikipedia_tokenized.json,0,7,1.0,40,True,22.11962056159973,434_6_21_17_4_6_12_17_9_8_6_42_10_6_5_6_33_11_9_8_20_5_4_6_15_6_25_39_8_5_5_5_9_7_6_16_8_7_23_17,7.93_0.12_0.41_0.34_0.08_0.12_0.24_0.34_0.18_0.16_0.12_0.85_0.20_0.13_0.10_0.12_0.66_0.22_0.18_0.17_0.40_0.11_0.08_0.12_0.31_0.13_0.50_0.79_0.16_0.11_0.10_0.11_0.18_0.14_0.13_0.32_0.17_0.15_0.47_0.36
