dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,9,12,1.0,20,True,4075.162129640579,46424_22636_47861_29226_23453_45808_50131_44514_53_21888_29428_31010_48412_16726_47610_25673_30273_19126_45132_1507,281.15_145.67_309.41_190.16_152.81_297.92_328.37_292.10_0.35_143.79_193.39_203.80_318.31_110.09_313.06_168.69_196.73_124.18_293.26_9.80
0000_wikipedia_tokenized.json,10,12,1.0,20,True,3240.61790060997,24575_3426_36214_31761_25222_12310_31646_48994_39658_21888_950_36506_698_7354_1713_42480_45397_45119_14883_24753,148.06_22.02_234.22_206.77_165.07_80.58_208.29_323.63_261.92_144.45_6.28_240.65_4.63_48.67_11.31_281.09_296.69_294.87_97.36_161.92
0000_wikipedia_tokenized.json,11,12,1.0,20,True,3008.1794440746307,36863_5656_14351_43430_11804_19047_33114_28382_39658_33704_8341_18117_37386_44750_26110_5280_312_15726_9030_30329,223.70_36.49_93.23_283.52_76.95_124.25_217.07_186.59_260.57_221.58_54.81_119.27_246.27_294.71_172.01_34.68_2.02_102.12_58.71_197.49
0000_wikipedia_tokenized.json,12,12,1.0,20,True,3517.6319766044617,34146_26325_36214_43313_25181_42666_44798_524_27758_33250_2581_14217_24511_19642_1713_42480_45397_14926_27674_33701,206.68_169.40_234.33_281.51_163.92_277.72_293.74_3.45_182.45_218.55_17.00_93.50_161.26_129.33_11.29_279.86_295.07_97.03_179.83_219.61
0000_wikipedia_tokenized.json,13,12,1.0,20,True,2969.7065131664276,43622_19682_38869_19112_33191_29278_4119_9485_3323_48971_14002_11183_17079_26227_43751_30787_37623_5472_695_15674,264.32_127.09_252.40_124.91_216.87_191.65_27.09_62.47_21.95_323.51_92.62_74.43_114.62_176.34_294.17_207.20_250.17_36.45_4.61_104.65
0000_wikipedia_tokenized.json,14,12,1.0,20,True,3400.430928707123,35951_11854_47861_33751_28545_32020_4006_13697_38141_3779_2897_33369_21754_36218_27412_39924_50170_16212_5277_33903,222.51_78.23_317.39_224.72_189.51_212.91_26.72_91.57_255.73_25.40_19.42_222.54_143.38_238.48_180.30_262.29_326.14_105.82_34.36_220.83
0000_wikipedia_tokenized.json,15,12,1.0,20,True,2612.3615097999573,40454_11854_8471_4504_5098_44741_38432_524_7486_10235_26384_46544_617_20252_47610_35373_12564_25875_3648_10966,244.40_76.10_54.86_29.33_33.23_291.28_251.96_3.45_49.21_67.33_173.41_305.93_4.07_133.34_313.65_232.71_81.65_168.82_23.83_71.62
0000_wikipedia_tokenized.json,16,12,1.0,20,True,3665.5318307876587,27499_45546_28960_2915_35068_6545_16792_46757_6895_46560_31572_17069_42958_46818_44885_35082_9764_27057_12301_29023,166.76_294.21_187.97_19.05_229.06_42.86_110.55_308.35_45.52_307.17_208.14_112.74_284.19_309.70_296.64_231.84_63.66_175.95_80.01_188.99
0000_wikipedia_tokenized.json,17,12,1.0,20,True,3783.8780541419983,42751_38300_44132_25153_26997_47448_47441_37993_35210_24527_2912_1959_9322_21687_16094_49917_3444_21917_44673_40629,258.42_246.26_284.86_163.64_175.48_309.11_311.00_249.53_231.27_161.31_19.16_12.91_61.35_142.82_105.92_328.62_22.41_142.55_290.69_264.44
0010_random-0010_random.json,1,12,1.0,20,True,2668.2929725646973,11928_9266_6150_45048_5235_9847_37222_32734_11256_21544_18183_10305_12541_22243_36742_217_9904_48380_14199_43216,72.04_59.57_39.74_294.27_34.18_64.36_245.37_216.46_74.44_142.74_120.44_68.41_83.12_147.59_243.55_1.44_64.94_317.50_93.01_282.98
