dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,54,12,1.0,20,True,3380.5231058597565,3299_427_14752_47078_34058_8782_38467_12509_39908_43404_8341_44767_28287_18114_24375_29743_41799_10615_29837_33903,20.27_2.78_96.55_309.16_224.13_57.62_254.50_82.68_264.65_287.11_55.15_295.85_187.33_120.03_161.50_197.00_273.68_69.73_195.96_222.67
0000_wikipedia_tokenized.json,55,12,1.0,20,True,2832.024931907654,7269_34_47666_22683_29320_41838_26386_24895_5772_4188_8341_24985_21553_27758_23494_22765_2814_48027_30163_11364,44.15_0.22_309.91_148.43_191.82_273.71_173.93_163.95_38.05_27.62_55.07_164.86_142.32_184.00_155.42_150.68_18.44_314.86_197.80_74.61
0000_wikipedia_tokenized.json,56,12,1.0,20,True,2986.5520198345184,12143_34209_14752_6065_28545_1204_25945_44700_39984_1194_49632_8890_6177_7084_5619_42286_45599_16930_36278_27674,73.74_220.69_95.72_39.71_187.06_7.88_170.82_295.02_264.38_7.88_327.13_59.00_41.05_47.11_37.40_280.15_298.68_111.10_238.06_181.78
0000_wikipedia_tokenized.json,57,12,1.0,20,True,3848.21249461174,26963_16483_9786_48143_12669_26180_44735_47373_14327_11967_49273_9356_44964_44395_18365_35373_8917_41796_44947_29092,163.86_106.42_63.64_315.40_83.28_171.94_295.37_313.39_95.03_79.39_326.15_62.01_298.01_294.65_121.94_234.71_58.54_274.90_295.89_191.52
0000_wikipedia_tokenized.json,58,12,1.0,20,True,2618.3220405578613,12143_13484_5702_45414_18536_49691_20408_15208_34151_5286_6553_6854_20225_17549_15021_30369_4921_38618_4272_33903,73.94_87.58_37.18_298.02_121.60_326.15_134.41_100.34_225.44_34.86_43.35_45.32_133.85_116.06_99.43_201.06_32.23_253.10_28.07_224.17
0000_wikipedia_tokenized.json,59,12,1.0,20,True,2879.374686717987,40275_4624_21039_20169_20551_30190_21680_5070_6065_21888_33059_35629_37354_45848_19636_14236_9400_6982_9074_29348,248.94_30.34_139.29_134.10_136.69_200.28_145.12_34.09_40.96_147.35_222.63_240.27_252.40_309.20_132.32_96.24_62.91_46.72_60.63_196.68
0000_wikipedia_tokenized.json,60,12,1.0,20,True,3957.371401786804,21411_44516_24801_40094_45522_17672_35170_35896_3323_11548_22368_18451_47342_46594_47610_29078_39549_31174_24136_17156,131.67_287.68_161.29_262.27_297.80_115.62_231.15_236.83_21.92_76.30_147.73_122.01_313.63_308.36_314.53_192.22_258.97_204.88_158.02_112.32
0000_wikipedia_tokenized.json,61,12,1.0,20,True,3177.9503831863403,13036_12476_49526_19307_21808_6545_21602_5289_22198_19765_29970_15730_8908_44591_37578_35154_30197_24825_19557_45452,79.09_80.86_322.33_126.43_142.94_42.89_142.33_34.91_147.21_130.86_198.20_104.00_58.90_295.25_248.63_232.64_198.09_163.00_128.45_298.77
0000_wikipedia_tokenized.json,62,12,1.0,20,True,2722.867035627365,25111_25257_13154_17855_6882_29646_6375_50117_26787_12378_29970_30873_32035_2211_19636_42480_12475_4278_26748_1052,152.85_163.50_85.64_116.78_45.08_194.23_41.93_331.38_177.05_81.85_197.50_204.01_212.04_14.61_129.74_280.58_81.44_27.98_175.60_6.91
0010_random-0010_random.json,6,12,1.0,20,True,2531.6382915973663,5082_32991_36374_6820_28904_47984_16395_17959_7847_8249_33542_9526_30438_557_6060_3572_14133_32877_46133_852,30.86_213.43_236.27_44.57_189.02_314.20_107.84_118.56_51.81_54.45_221.27_62.94_201.49_3.69_40.06_23.61_92.41_215.42_302.00_5.58
