dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,18,12,1.0,20,True,3805.4813940525055,34067_47377_44132_9594_33520_40583_36384_34745_20740_31527_33941_27271_617_7079_15141_4057_27960_5749_18549_4641,267.30_384.01_347.46_75.58_266.66_324.96_291.75_276.67_165.29_251.50_270.19_217.59_4.89_56.50_120.53_32.34_221.47_45.48_146.56_36.71
0000_wikipedia_tokenized.json,19,12,1.0,20,True,4053.922852754593,26837_44667_23417_43149_1806_1792_38432_524_16227_45757_15228_8097_29029_45210_36335_45485_45397_11839_26695_1948,210.77_352.16_185.03_342.32_14.31_14.22_308.83_4.19_129.60_368.52_121.94_65.18_233.00_362.59_291.82_366.06_360.69_94.09_211.02_15.43
0000_wikipedia_tokenized.json,20,12,1.0,20,True,5058.223892450333,41907_48039_16238_27618_23417_12310_25080_39312_37471_43899_48164_49979_23720_45848_32730_42480_45397_11109_1070_17782,324.73_379.91_128.54_219.17_186.47_98.24_201.37_317.56_300.26_352.70_385.19_399.77_190.01_367.08_261.90_340.46_362.52_89.14_8.58_142.48
0000_wikipedia_tokenized.json,21,12,1.0,20,True,3371.9899938106537,13137_20368_4973_32694_28545_16991_28254_30992_38141_35944_2018_1671_27532_2211_30639_1247_3655_22184_32344_46418,103.62_161.61_39.57_260.67_228.51_136.33_227.51_249.49_307.97_290.25_16.39_13.50_223.04_17.98_249.14_10.18_29.38_177.32_258.08_369.29
0000_wikipedia_tokenized.json,22,12,1.0,20,True,3567.457352876663,24043_19510_17903_43402_45522_39694_31093_6961_9619_2019_6967_19194_21296_46380_11884_39200_3510_12941_12462_31256,189.73_154.51_141.93_345.94_364.45_317.77_248.78_56.02_77.21_16.35_56.00_154.38_171.63_376.23_96.29_316.72_28.05_103.50_99.65_250.16
0000_wikipedia_tokenized.json,23,12,1.0,20,True,3732.7450489997864,5685_22764_11058_3327_13094_13438_4006_36981_9036_278_45654_26479_26822_22956_40064_31168_43430_47319_12462_49537,44.65_180.25_87.91_26.70_105.26_108.31_32.28_298.38_72.90_2.25_368.16_213.39_215.67_184.77_322.04_250.08_346.57_376.80_99.76_394.47
0000_wikipedia_tokenized.json,24,12,1.0,20,True,4352.110913038254,1355_48065_33661_21994_31698_2364_39960_34581_31818_43691_48164_1781_16040_24912_32064_35373_22247_42245_3567_28035,10.67_380.60_267.02_174.64_252.44_18.85_319.90_277.33_254.26_352.24_388.13_14.34_129.18_200.30_258.28_285.57_177.81_336.68_28.41_223.30
0000_wikipedia_tokenized.json,25,12,1.0,20,True,3562.083377122879,9021_48605_19653_43149_18319_23274_3162_17909_20058_10235_43649_30555_48412_36218_22307_20875_15670_1977_9848_1921,71.27_384.65_155.66_342.32_145.42_184.53_25.36_142.44_159.98_82.26_349.40_247.86_393.45_292.13_180.21_168.46_124.71_15.76_78.63_15.42
0000_wikipedia_tokenized.json,26,12,1.0,20,True,4348.239751577377,23181_25094_6991_29240_12861_38671_25719_47373_32739_21786_34152_45867_35959_21051_3199_20929_13296_37341_33047_32372,183.61_200.00_55.87_234.56_103.30_310.14_207.31_381.26_265.50_176.01_276.51_369.94_289.22_169.45_25.69_168.51_106.27_298.35_265.41_259.19
0010_random-0010_random.json,2,12,1.0,20,True,3722.82173871994,46022_14630_33649_14609_46899_48816_34467_9183_23145_14609_33447_4998_9700_45503_14645_16541_4008_15764_12910_48966,365.67_115.93_267.63_116.64_375.09_391.59_276.47_73.87_186.31_117.36_267.11_40.15_69.69_306.24_98.36_111.09_26.53_104.61_85.74_324.61
