dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,72,12,1.0,20,True,3879.254272699356,27046_43790_6991_42884_24049_34043_9010_30683_8471_49731_8341_8890_41220_27382_18293_27399_20240_9105_33522_16015,211.43_355.76_55.20_337.49_189.60_271.63_72.36_245.82_68.09_396.91_66.58_70.78_328.74_217.96_145.99_218.39_160.76_72.13_265.16_126.39
0000_wikipedia_tokenized.json,73,12,1.0,20,True,4017.769054174423,32242_29695_7971_47928_44699_3262_4006_4767_49471_31329_26873_45627_848_21051_30938_35082_42528_24825_12462_7788,253.03_234.52_62.83_379.55_358.31_26.04_31.90_37.95_398.01_251.16_215.70_365.99_6.78_169.29_248.11_282.15_337.87_196.46_98.70_61.27
0000_wikipedia_tokenized.json,74,12,1.0,20,True,3615.1525576114655,34146_7386_27704_24779_28545_3706_28534_11969_4722_42155_37677_10652_24807_30907_1713_42480_45397_10131_18012_17782,263.78_58.32_219.14_196.14_226.22_29.43_227.18_95.45_37.90_338.66_304.22_85.16_198.89_247.90_13.70_339.86_363.24_81.16_144.22_142.46
0000_wikipedia_tokenized.json,75,12,1.0,20,True,3660.2238590717316,8680_41834_5404_45082_6799_36144_4006_32030_37415_10235_12730_40591_14727_21051_25429_23842_30273_14024_7590_38375,69.33_334.57_43.45_361.13_54.60_288.12_32.11_256.10_296.81_81.63_101.49_324.77_118.40_169.40_204.53_192.25_244.56_113.17_61.25_310.45
0000_wikipedia_tokenized.json,76,12,1.0,20,True,3218.9534361362457,2776_1253_27697_6242_20718_32118_3795_18395_13911_3644_9171_30845_30694_33761_45634_18916_21561_1215_32161_47991,22.54_10.14_224.99_50.44_165.51_256.51_29.99_146.43_110.77_28.96_72.85_243.90_243.08_269.24_364.67_151.08_172.88_9.88_257.31_385.65
0000_wikipedia_tokenized.json,77,12,1.0,20,True,4790.141174316406,31226_13350_28377_20987_23343_38062_4006_38830_39658_31329_24628_47221_37354_45848_19636_31161_26634_24217_22783_47661,251.19_108.23_230.27_169.87_188.20_304.74_32.07_309.07_316.29_252.80_198.37_380.88_300.98_368.67_157.42_250.52_213.50_192.90_182.48_379.58
0000_wikipedia_tokenized.json,78,12,1.0,20,True,3161.91330742836,16834_3021_16656_25338_3512_1634_23039_7258_29484_46743_39879_39426_23720_15717_10647_32744_26634_2709_20871_9694,134.31_24.03_131.99_201.32_27.85_12.90_182.60_57.50_233.77_371.38_318.63_315.80_189.99_125.37_85.72_263.98_214.68_21.85_168.09_78.07
0000_wikipedia_tokenized.json,79,12,1.0,20,True,2719.866110086441,12987_11854_8471_9558_27988_26005_26821_17909_35635_24527_2781_9703_29029_17995_468_3830_15906_21453_7206_30581,104.22_95.17_68.11_77.06_225.49_210.04_214.72_143.31_283.30_195.25_21.94_77.15_229.29_142.49_3.73_30.36_126.05_170.29_57.42_242.37
0000_wikipedia_tokenized.json,80,12,1.0,20,True,3690.806133031845,27880_19510_3221_2915_37487_30773_38467_27740_39584_278_45654_2888_6429_39077_33639_23970_9400_13730_9074_47875,221.03_155.14_25.76_23.21_300.49_246.03_313.17_225.11_319.37_2.28_368.59_23.05_51.16_310.69_268.00_191.87_75.71_110.27_72.99_384.74
0010_random-0010_random.json,8,12,1.0,20,True,4693.713194847107,46336_43784_25470_39283_26643_17337_14758_21467_45072_10408_43645_29545_2297_26743_3707_23815_45352_43791_41318_33938,372.18_355.19_205.79_317.16_215.05_139.80_118.37_172.44_362.40_82.99_349.70_237.14_18.52_213.30_29.64_189.37_359.96_349.87_329.54_273.18
