layer,count,mean,std,min,max
1,4999950000,9.13668850444151,1.9245056969008894,0.029891924932599068,20.65538215637207
3,4999950000,17.472129336523277,2.481334222107177,1.434478759765625,33.05172348022461
4,4999950000,25.231318201368712,3.057745988994834,2.7931621074676514,60.06614685058594
