layer,count,mean,std,min,max
1,4999950000,2.613439023165668,0.5443421232967787,0.009523478336632252,4.791743278503418
5,4999950000,2.750612319112808,0.4245852673875875,0.07528772205114365,4.902482986450195
8,4999950000,3.95362946960372,0.4831391745282703,0.2749752402305603,7.3621344566345215
