layer,count,mean,std,min,max
1,4999949998,1.4024085004687867,0.3017795832051379,0.0014586284523829818,16.90680503845215
17,4999949998,15.368573329617858,1.119405775221374,0.12929701805114746,22.22503089904785
32,4999949998,98.84408414287616,22.984148163383054,0.620212972164154,1010.4803466796875
