layer,count,mean,std,min,max
1,4999950000,9.070297010445417,2.2573604596143704,0.01454589981585741,24.353731155395508
17,4999950000,55.95649968516509,6.633131751228792,1.3364444971084595,277.54901123046875
32,4999950000,371.71449608214965,89.25701721733724,9.02093505859375,2357.52001953125
