dataset,index,layer,learning_rate,token_length,match,inversion_time,timesteps,times
0000_wikipedia_tokenized.json,0,8,1.0,20,True,8.26901125907898,93_5_48_17_8_5_5_13_5_8_9_12_19_23_5_4_7_5_20_7,1.74_0.10_0.89_0.32_0.15_0.10_0.09_0.25_0.10_0.15_0.17_0.23_0.36_0.44_0.10_0.08_0.13_0.09_0.38_0.13
0000_wikipedia_tokenized.json,1,8,1.0,20,True,16.921584606170654,598_9_4_7_15_6_11_12_7_6_9_8_11_12_6_10_70_5_6_7,10.47_0.17_0.08_0.13_0.28_0.12_0.21_0.22_0.13_0.12_0.17_0.16_0.21_0.23_0.12_0.19_1.34_0.10_0.12_0.13
0000_wikipedia_tokenized.json,2,8,1.0,20,True,78.56082653999329,3901_8_6_11_56_14_9_13_6_8_6_7_5_18_6_20_65_8_6_8,70.95_0.15_0.11_0.21_1.05_0.26_0.18_0.25_0.12_0.15_0.12_0.14_0.10_0.35_0.12_0.39_1.23_0.16_0.12_0.15
0000_wikipedia_tokenized.json,3,8,1.0,20,True,18.540985822677612,574_6_20_7_5_16_5_11_7_12_11_56_54_5_55_7_8_6_6_12,10.35_0.11_0.37_0.13_0.09_0.30_0.09_0.21_0.13_0.23_0.21_1.10_1.04_0.10_1.06_0.14_0.16_0.11_0.12_0.23
0000_wikipedia_tokenized.json,4,8,1.0,20,True,26.039145469665527,1133_13_7_8_9_10_6_11_10_13_16_8_13_10_7_8_14_9_6_9,20.16_0.25_0.14_0.15_0.17_0.20_0.12_0.21_0.19_0.25_0.31_0.16_0.24_0.19_0.13_0.16_0.28_0.18_0.12_0.17
0000_wikipedia_tokenized.json,5,8,1.0,20,True,9.178054571151733,129_13_5_57_3_8_4_12_13_20_5_18_6_19_8_14_9_10_6_9,2.34_0.25_0.09_1.10_0.06_0.16_0.08_0.23_0.25_0.38_0.09_0.35_0.11_0.36_0.15_0.27_0.17_0.19_0.12_0.17
0000_wikipedia_tokenized.json,6,8,1.0,20,True,19.872765064239502,776_7_15_5_6_9_10_21_9_5_10_12_5_7_7_32_6_7_8_6,13.95_0.14_0.28_0.10_0.11_0.17_0.18_0.40_0.18_0.09_0.20_0.23_0.10_0.14_0.14_0.64_0.13_0.14_0.16_0.12
0000_wikipedia_tokenized.json,7,8,1.0,20,True,13.058022260665894,287_5_8_48_13_7_13_6_10_12_6_14_10_6_32_6_17_6_8_67,5.23_0.10_0.14_0.92_0.25_0.14_0.25_0.11_0.19_0.24_0.12_0.26_0.19_0.12_0.63_0.12_0.31_0.11_0.16_1.26
0000_wikipedia_tokenized.json,8,8,1.0,20,True,16.54548740386963,524_5_44_8_5_8_7_7_5_57_8_6_10_4_9_8_6_35_12_7,9.45_0.09_0.82_0.15_0.10_0.15_0.14_0.14_0.10_1.11_0.16_0.12_0.20_0.08_0.17_0.16_0.12_0.68_0.24_0.14
0001_wikipedia_tokenized.json,0,8,1.0,40,True,20.300878047943115,386_7_17_16_4_6_9_16_9_8_6_33_12_7_5_6_23_10_9_8_31_5_4_6_23_5_22_15_10_5_5_5_11_7_7_21_11_6_30_10,7.03_0.14_0.32_0.30_0.08_0.11_0.17_0.31_0.17_0.16_0.12_0.65_0.23_0.14_0.10_0.11_0.43_0.19_0.18_0.16_0.60_0.10_0.08_0.12_0.44_0.11_0.42_0.29_0.20_0.10_0.10_0.10_0.22_0.13_0.14_0.41_0.22_0.12_0.58_0.20
